"(Benchmark_method, commit)",Extract Variable,Change Attribute Type,Change Variable Type,Inline Method,Remove Method Annotation,Add Class Annotation,Add Method Annotation,Change Parameter Type,Move Method,Extract Method,Extract And Move Method,Extract Attribute,Replace Variable With Attribute,Remove Class Annotation,Move Class,Change Package,Change Return Type,Inline Variable,Move Attribute,Remove Parameter,Merge Attribute,Extract Interface,Extract Superclass,Pull Up Method,Parameterize Variable,Move And Inline Method,Add Parameter,Split Attribute,Modify Attribute Annotation,Modify Class Annotation,Pull Up Attribute,Replace Attribute,Add Attribute Annotation,Extract Class,Move Source Folder,Modify Method Annotation,Extract Subclass,Push Down Method,Push Down Attribute,Reorder Parameter,Merge Parameter,Merge Variable,sum,delta
"(squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertSquidOS,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureApproxAtan2Alt,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureOriole32R,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureCosGdx,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doRandomA,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLathe32R,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureFlapInt,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.WaypointBenchmark.countWaypoint2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doFringe,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLightning32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doPackG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLathe32IntR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doCharJDK32Mixed,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.WorldBenchmark.measureFast,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doRandomG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLongPeriodInt,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash2D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureSinApproxNickBitF,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureZag32R,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLightning64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.FOVCacheBenchmark.measureCachedFOV,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureSinGdxDeg,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLapR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureXoRo,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureApproxAtan2Float,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doCharHive32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLight,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongJolt32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureOriole32Int,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.LOSBenchmark.measureDDA,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doFloodG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DijkstraBenchmark.doPathGDXAStar,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureMathASin,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertSquidOM2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureJDK,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongJolt64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongWisp64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertGdxOM,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.WaypointBenchmark.measureWaypoint3,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureFlapR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doExpandG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DijkstraBenchmark.doTinyPathDijkstra,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.NoiseBenchmark.measureFastNoise4D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertGdxOS2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureThrustAlt32Int,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doIntersectG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureCosApprox,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureAtan2Baseline,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLapIntR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertLinkedHashMap2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongMist32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLathe32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DijkstraBenchmark.doTinyPathCustomDijkstra,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongHive32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertSquidOM3,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doSurface,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureZag32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongFalcon32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.doExpand,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.WaypointBenchmark.measurePath,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.FOVCacheBenchmark.measureReuseFOV,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash3D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.NoiseBenchmark.measureWhirling3D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(squidpony.performance.MathBenchmark.measureCosApproxNickBitF,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.NoiseBenchmark.measureFastNoise6D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureCosGdxDeg,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.NoiseBenchmark.measureWhirling4D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureOriole32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DijkstraBenchmark.doPathDijkstra,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doCharLightning64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doWisp64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureCosApproxOld,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doJDK32Mixed,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.WorldBenchmark.measureWhirling,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(squidpony.performance.DataStructureBenchmark.insertLinkedHashSet2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DijkstraBenchmark.doScanOtherDijkstra,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doLongLightning64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doMist32,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureSinApprox,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureZag32Int,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureOriole32IntR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureSinApproxOld,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash6D,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doJolt64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureApproxAtan2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureSinApproxDeg,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureMathUtilsInt,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.MathBenchmark.measureGdxAtan2,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.RNGBenchmark.measureLightR,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.CoordPackerBenchmark.measureZCurveRegionG,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.DataStructureBenchmark.insertSquidOS3,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(squidpony.performance.HashBenchmark.doMist64,c474d95d897da3e5c9c2c9439af631a196cc971b)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
