"(Benchmark_method, commit)",Extract Variable,Change Return Type,Change Variable Type,Extract Method,Change Attribute Type,Change Parameter Type,Replace Variable With Attribute,Inline Variable,Move Attribute,Move Method,Merge Attribute,Pull Up Method,Push Down Method,Move Class,Extract Attribute,Extract Interface,Inline Method,Move Source Folder,Pull Up Attribute,Extract Class,Extract Superclass,Extract And Move Method,Parameterize Variable,Change Package,Push Down Attribute,Merge Variable,Extract Subclass,Split Parameter,Merge Parameter,Split Attribute,Split Variable,Replace Attribute,sum,delta
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapComplexCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.DefaultUuidGeneratorTest.benchmark,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapSimpleCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapSimpleCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.load,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.notLoad,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInteger,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.ContainsIgnoreCaseTest.benchmark,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapSimpleCase,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertIntegerToString,1e282961bd4c010969d15b097d6b8b2cc572a1b6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionStringToChar,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapComplexCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.DefaultUuidGeneratorTest.benchmark,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionTimeEnum,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LogEndpointTest.logEndpoint,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkLoadTime,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapSimpleCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionListToStringArray,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapSimpleCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.load,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.notLoad,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInteger,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionStringToURI,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapSimpleCase,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.ContainsIgnoreCaseTest.benchmark,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertIntegerToString,0e5dde03039a6c85298acbd13330072875949a75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapComplexCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.ContainsIgnoreCaseTest.benchmark,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapSimpleCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapSimpleCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.load,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.DefaultUuidGeneratorTest.benchmark,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInteger,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapSimpleCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertIntegerToString,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.notLoad,2a466cbaf1c32c7b6a2a566add3871831275eedb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapComplexCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.DefaultUuidGeneratorTest.benchmark,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapSimpleCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapSimpleCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.load,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.LoadTypeConvertersTest.notLoad,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInteger,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.ContainsIgnoreCaseTest.benchmark,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapSimpleCase,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertIntegerToString,bf2c783061750b8c8d55d499251ad1855e834745)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapComplexCase,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.ContainsIgnoreCaseTest.benchmark,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.apache.camel.itest.jmh.CaseInsensitiveMapTest.cedarsoftMapSimpleCase,86c201d0b97ba204461de565c1ef54516fc9ddc5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
