"(Benchmark_method, commit)",Extract Method,Change Attribute Type,Inline Method,Extract Variable,Inline Variable,Change Return Type,Change Variable Type,Change Parameter Type,Move Method,Replace Variable With Attribute,Parameterize Variable,Replace Attribute,Extract Superclass,Pull Up Method,Pull Up Attribute,Extract And Move Method,Move Class,Move Attribute,Extract Subclass,Extract Class,Push Down Method,Push Down Attribute,Move Source Folder,Extract Interface,Change Package,Merge Attribute,Extract Attribute,Merge Variable,Merge Parameter,Split Attribute,sum,delta
"(io.reactivex.rxjava3.core.CallableAsyncPerf.subscribeOnObservable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableSwitchMapMaybePerf.observableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapObservable1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.ToFlowablePerf.flowableInner,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.OperatorMergePerf.merge1SyncStreamOfN,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingGetPerf.single,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapSinglePerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapSingle1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.CallableAsyncPerf.subscribeOnSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.CallableAsyncPerf.observeOnSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.CallableAsyncPerf.subscribeOnFlowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.EachTypeFlatMapPerf.nbpRangeMapRange,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.TakeUntilPerf.flowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.CallableAsyncPerf.subscribeOnCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.TakeUntilPerf.observable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingGetPerf.flowableBlockingLast,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingGetPerf.flowableBlockingFirst,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingPerf.flowableBlockingLast,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.singleFlatMapPublisher,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.pipelineSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.unbounded1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMapJust,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnFlowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableFlatMapMaybePerf.flowableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.FlatMapJustPerf.observable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapIterable0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.unbounded1m,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.ToFlowablePerf.flowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.singleFlattenAsPublisher,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.ToFlowablePerf.observableInner,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.OperatorMergePerf.mergeNAsyncStreamsOfN,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapCompletable0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableFlatMapCompletablePerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapCompletableAsFlow0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableConcatMapMaybePerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.CallableAsyncPerf.observeOnCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.completableFlattenAsObservable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapSingleAsObs1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.pipelineCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybePerf.observableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.EachTypeFlatMapPerf.bpRangeMapRange,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.singleFlatMapHideObservable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.subject1m,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapMaybe0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableConcatMapCompletablePerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.pipelineFlowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.observeOnFlowable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1m,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.EachTypeFlatMapPerf.nbpRangeMapJust,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapCompletable0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybePerf.flowableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.maybeFlatMapPublisher,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapFlowable0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.subject1k,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapMaybeAsObs1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.completableFlattenAsPublisher,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.singleFlattenAsObservable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.FlattenCrossMapPerf.observable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingPerf.observableBlockingLast,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingGetPerf.observableBlockingLast,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.FlattenRangePerf.observable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMap,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapIterable1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableFlatMapMaybePerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.observeOnSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapIterableAsObs1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapMaybePerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapTwoNestedSync,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1k,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnObservable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.EachTypeFlatMapPerf.nbpRange,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.FlattenJustPerf.observable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapSingleAsFlow1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.ObservableConcatMapCompletablePerf.observablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableFlatMapCompletablePerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybePerf.flowablePlain,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BinaryFlatMapPerf.singleFlatMapHidePublisher,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapSingle1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.BlockingGetPerf.observableBlockingFirst,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapMaybeAsFlow1,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.EachTypeFlatMapPerf.singleJust,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.ReducePerf.flowSingle,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapMaybeAsObs0,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(io.reactivex.rxjava3.core.JustAsyncPerf.observeOnCompletable,9a36930bff81770c98b5babe58621fd8e49dba2d)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
